id_venta,fecha,cliente,producto,cantidad,importe,medio_pago
V-5431,2026-08-13,Martin Castro,Mouse inalambrico,7,71553.49,transferencia
V-5432,2026-08-14,Distribuidora Sur,Toner HP,1,8026.58,transferencia
V-5433,2026-08-14,Panaderia Ortiz,Disco SSD 1TB,2,152684.39,tarjeta
V-5434,2026-08-14,Peluqueria Glamour,Licencia software anual,2,226747.38,efectivo
V-5435,2026-08-14,Martin Castro,Pendrive 64GB,14,122840.20,mercadopago
V-5436,2026-08-14,Imprenta Rapida,Auriculares,1,20867.49,transferencia
V-5437,2026-08-14,Cafe Colonial,Silla ergonomica,3,282733.77,tarjeta
V-5438,2026-08-14,Supermercado Don Pepe,Lapiceras x12,27,67775.69,cheque
V-5439,2026-08-14,Sofia Ramirez,Servicio mensual,1,43688.82,transferencia
V-5440,2026-08-14,Estudio Contable RyR,Silla ergonomica,4,359945.55,efectivo
V-5441,2026-08-14,Ana Martinez,Capacitacion,3,194356.73,transferencia
V-5442,2026-08-14,Imprenta Rapida,Harina x25kg,7,22273.43,tarjeta
V-5443,2026-08-14,Ferreteria Nuñez,Carpeta A4,7,8160.56,tarjeta
V-5444,2026-08-14,Supermercado Don Pepe,Licencia software anual,5,621060.22,tarjeta
V-5445,2026-08-14,Juan Perez,Bolsas x100,57,59943.16,transferencia
V-5446,2026-08-14,Kiosco El Sol,Lapiceras x12,19,42948.24,transferencia
V-5447,2026-08-15,Estudio Contable RyR,Cuaderno,35,17170.57,efectivo
V-5448,2026-08-15,Imprenta Rapida,Auriculares,4,96408.87,efectivo
V-5449,2026-08-15,Sofia Ramirez,Servicio mensual,1,45321.79,transferencia
V-5450,2026-08-15,Carniceria El Toro,Agua mineral x6,30,57446.66,tarjeta
V-5451,2026-08-15,Sofia Ramirez,Cable HDMI,1,3557.95,mercadopago
V-5452,2026-08-15,Panaderia Ortiz,Monitor 24'',4,725432.67,transferencia
V-5453,2026-08-15,Peluqueria Glamour,Cuaderno,22,9617.18,transferencia
V-5454,2026-08-15,Restaurante El Puerto,Teclado mecanico,4,154264.95,transferencia
V-5455,2026-08-15,Almacen La Paz,Disco SSD 1TB,2,159582.08,efectivo
V-5456,2026-08-16,Kiosco El Sol,Teclado mecanico,3,121168.40,tarjeta
V-5457,2026-08-16,Ana Martinez,Golosinas surtidas,98,14168.74,efectivo
V-5458,2026-08-16,Bar La Esquina,Lapiceras x12,23,51979.77,tarjeta
V-5459,2026-08-16,Optica Vision,Silla ergonomica,3,282321.34,tarjeta
V-5460,2026-08-16,Sofia Ramirez,Bolsas x100,47,48053.10,transferencia
V-5461,2026-08-16,Ana Martinez,Lapiceras x12,14,36702.84,efectivo
V-5462,2026-08-16,Veterinaria Patitas,Golosinas surtidas,92,14710.43,tarjeta
V-5463,2026-08-16,Supermercado Don Pepe,Auriculares,5,113135.73,transferencia
V-5464,2026-08-16,Hotel Plaza,Cuaderno,10,4388.32,transferencia
V-5465,2026-08-16,Mueblerias Hogar,Armazon,3,46849.16,tarjeta
V-5466,2026-08-17,Ana Martinez,Mouse inalambrico,1,10675.60,transferencia
V-5467,2026-08-17,Farmacia San Martin,Hosting mensual,1,12831.74,tarjeta
V-5468,2026-08-17,Agropecuaria Campo Verde,Cable HDMI,2,6783.53,tarjeta
V-5469,2026-08-17,Diego Torres,Cuaderno,10,4879.42,transferencia
V-5470,2026-08-17,Sofia Ramirez,Auriculares,2,43337.31,transferencia
V-5471,2026-08-17,Kiosco El Sol,Servicio de consultoria,1,19970.97,tarjeta
V-5472,2026-08-17,Kiosco El Sol,Toner HP,4,32818.25,tarjeta
V-5473,2026-08-17,Lucia Fernandez,Cuaderno,11,4680.65,efectivo
V-5474,2026-08-17,Marta Gomez,Detergente 5L,17,69780.70,efectivo
V-5475,2026-08-17,Diego Torres,Aceite x12,9,48256.84,efectivo
V-5476,2026-08-17,Distribuidora Sur,Cuaderno,6,2827.41,tarjeta
V-5477,2026-08-17,Constructora Norte,Cable HDMI,14,45328.67,transferencia
V-5478,2026-08-17,Garcia SA,Agua mineral x6,20,39391.87,efectivo
V-5479,2026-08-18,Garcia SA,Teclado mecanico,3,124698.77,tarjeta
V-5480,2026-08-18,Libreria Central,Agua mineral x6,42,73853.20,transferencia
V-5481,2026-08-18,Sofia Ramirez,Carpeta A4,17,20055.71,tarjeta
V-5482,2026-08-18,Clinica Belgrano,Licencia software anual,4,527034.98,tarjeta
V-5483,2026-08-18,Imprenta Rapida,Resma A4,5,4593.15,efectivo
V-5484,2026-08-18,Juan Perez,Auriculares,4,84090.77,transferencia
V-5485,2026-08-18,Supermercado Don Pepe,Pendrive 64GB,5,39385.94,transferencia
V-5486,2026-08-18,Ana Martinez,Servicio de mantenimiento,1,29263.17,efectivo
V-5487,2026-08-18,Clinica Belgrano,Teclado mecanico,5,179386.87,tarjeta
V-5488,2026-08-18,Sofia Ramirez,Licencia software anual,1,110250.90,tarjeta
V-5489,2026-08-18,Consultora Delta,Harina x25kg,4,12736.45,efectivo
V-5490,2026-08-18,Cafe Colonial,Toner HP,3,23297.70,transferencia
V-5491,2026-08-18,Kiosco El Sol,Cafe en grano,14,30006.74,tarjeta
V-5492,2026-08-18,Almacen La Paz,Pendrive 64GB,13,119516.04,mercadopago
V-5493,2026-08-19,Bar La Esquina,Golosinas surtidas,68,10839.65,tarjeta
V-5494,2026-08-19,Pedro Sanchez,Cafe en grano,9,18905.79,transferencia
V-5495,2026-08-19,Pedro Sanchez,Servicio de mantenimiento,1,33504.41,mercadopago
V-5496,2026-08-19,Optica Vision,Agua mineral x6,26,45452.30,tarjeta
V-5497,2026-08-19,Farmacia San Martin,Silla ergonomica,6,563008.57,efectivo
V-5498,2026-08-19,Valentina Diaz,Cuaderno,7,2851.59,transferencia
V-5499,2026-08-19,Ana Martinez,Tornillos x100,26,4029.60,efectivo
V-5500,2026-08-19,Farmacia San Martin,Hosting mensual,1,12670.77,mercadopago
V-5501,2026-08-19,Carniceria El Toro,Mouse inalambrico,8,72765.89,mercadopago
V-5502,2026-08-19,Escuela Sarmiento,Cafe en grano,11,19803.49,efectivo
V-5503,2026-08-20,Hotel Plaza,Cafe en grano,3,5703.23,transferencia
V-5504,2026-08-20,Hotel Plaza,Cable HDMI,12,43644.35,efectivo
V-5505,2026-08-20,Ferreteria Nuñez,Cuaderno,17,7112.69,transferencia
V-5506,2026-08-20,Inmobiliaria Sol,Bolsas x100,55,61569.16,tarjeta
V-5507,2026-08-20,Distribuidora Sur,Servicio de mantenimiento,1,30167.40,mercadopago
V-5508,2026-08-20,Imprenta Rapida,Servicio de consultoria,1,16701.67,transferencia
V-5509,2026-08-20,Almacen La Paz,Monitor 24'',4,741690.93,transferencia
V-5510,2026-08-20,Hotel Plaza,Servicio mensual,1,46785.29,tarjeta
V-5511,2026-08-20,Carniceria El Toro,Notebook Lenovo,1,647662.75,tarjeta
V-5512,2026-08-20,Mueblerias Hogar,Cafe en grano,3,5774.42,transferencia
V-5513,2026-08-21,Almacen La Paz,Resma A4,9,8464.80,tarjeta
V-5514,2026-08-21,Comercial Andrade,Teclado mecanico,2,77995.87,tarjeta
V-5515,2026-08-21,Estudio Contable RyR,Cartucho tinta,2,13126.86,transferencia
V-5516,2026-08-21,Imprenta Rapida,Detergente 5L,14,60338.93,tarjeta
V-5517,2026-08-21,Marta Gomez,Golosinas surtidas,62,9785.43,tarjeta
V-5518,2026-08-21,Almacen La Paz,Cartucho tinta,1,6035.62,efectivo
V-5519,2026-08-21,Kiosco El Sol,Detergente 5L,8,31882.31,tarjeta
V-5520,2026-08-21,Carlos Rodriguez,Aceite x12,3,17807.01,transferencia
V-5521,2026-08-21,Marta Gomez,Notebook Lenovo,1,580901.09,transferencia
V-5522,2026-08-21,Veterinaria Patitas,Lapiceras x12,15,38694.81,mercadopago
V-5523,2026-08-21,Distribuidora Sur,Servicio de consultoria,1,20037.40,transferencia
V-5524,2026-08-21,Panaderia Ortiz,Cable HDMI,2,6434.17,transferencia
V-5525,2026-08-21,Imprenta Rapida,Teclado mecanico,4,137914.71,transferencia
V-5526,2026-08-21,Garcia SA,Harina x25kg,11,34552.78,transferencia
V-5527,2026-08-21,Taller Mecanico Lopez,Pendrive 64GB,13,108829.57,transferencia
V-5528,2026-08-21,Distribuidora Sur,Cable HDMI,9,29236.09,efectivo
V-5529,2026-08-21,Imprenta Rapida,Aceite x12,1,5165.92,transferencia
V-5530,2026-08-21,Libreria Central,Servicio de mantenimiento,1,29978.81,transferencia
V-5531,2026-08-22,Estudio Contable RyR,Mouse inalambrico,3,30311.49,mercadopago
V-5532,2026-08-22,Kiosco El Sol,Cable HDMI,10,36802.56,transferencia
V-5533,2026-08-22,Ana Martinez,Servicio mensual,1,45307.67,transferencia
V-5534,2026-08-22,Libreria Central,Toner HP,2,15318.15,tarjeta
V-5535,2026-08-22,Bar La Esquina,Lapiceras x12,14,36660.00,efectivo
V-5536,2026-08-22,Farmacia San Martin,Tornillos x100,20,3349.08,transferencia
V-5537,2026-08-22,Veterinaria Patitas,Pendrive 64GB,14,123266.74,transferencia
V-5538,2026-08-22,Lucia Fernandez,Cuaderno,16,7200.86,efectivo
V-5539,2026-08-22,Comercial Andrade,Cuaderno,33,14636.74,transferencia
V-5540,2026-08-22,Consultora Delta,Servicio de mantenimiento,1,31548.15,transferencia
V-5541,2026-08-22,Gimnasio Fuerza,Notebook Lenovo,3,1975409.21,transferencia
V-5542,2026-08-22,Escuela Sarmiento,Disco SSD 1TB,4,308199.44,tarjeta
V-5543,2026-08-22,Agropecuaria Campo Verde,Pendrive 64GB,8,64963.50,tarjeta
V-5544,2026-08-22,Escuela Sarmiento,Agua mineral x6,28,47147.66,efectivo
V-5545,2026-08-23,Ferreteria Nuñez,Armazon,4,66152.01,transferencia
V-5546,2026-08-23,Constructora Norte,Tornillos x100,29,5087.14,tarjeta
V-5547,2026-08-23,Consultora Delta,Harina x25kg,11,36466.97,tarjeta
V-5548,2026-08-23,Hotel Plaza,Carpeta A4,29,38004.67,efectivo
V-5549,2026-08-23,Clinica Belgrano,Pendrive 64GB,17,131800.72,tarjeta
V-5550,2026-08-23,Hotel Plaza,Toner HP,3,24167.48,transferencia
V-5551,2026-08-23,Optica Vision,Mouse inalambrico,10,101880.20,transferencia
V-5552,2026-08-23,Constructora Norte,Monitor 24'',3,585770.83,tarjeta
V-5553,2026-08-23,Ana Martinez,Harina x25kg,12,35215.94,tarjeta
V-5554,2026-08-23,Clinica Belgrano,Bolsas x100,49,56052.87,transferencia
V-5555,2026-08-23,Veterinaria Patitas,Agua mineral x6,41,74559.32,efectivo
V-5556,2026-08-23,Pedro Sanchez,Golosinas surtidas,57,8041.36,tarjeta
V-5557,2026-08-23,Veterinaria Patitas,Servicio de mantenimiento,1,30705.99,tarjeta
V-5558,2026-08-23,Clinica Belgrano,Tornillos x100,46,7297.69,mercadopago
V-5559,2026-08-23,Supermercado Don Pepe,Cable HDMI,11,38862.30,transferencia
V-5560,2026-08-23,Veterinaria Patitas,Servicio mensual,1,44197.42,tarjeta
V-5561,2026-08-24,Garcia SA,Teclado mecanico,2,78565.09,tarjeta
V-5562,2026-08-24,Panaderia Ortiz,Toner HP,4,33895.12,transferencia
V-5563,2026-08-24,Cafe Colonial,Silla ergonomica,5,488196.97,tarjeta
V-5564,2026-08-24,Kiosco El Sol,Carpeta A4,39,49489.39,tarjeta
V-5565,2026-08-24,Peluqueria Glamour,Armazon,2,32077.63,transferencia
V-5566,2026-08-24,Transportes Rios,Mouse inalambrico,9,90947.94,transferencia
V-5567,2026-08-24,Ana Martinez,Cafe en grano,2,3997.68,tarjeta
V-5568,2026-08-24,Optica Vision,Mouse inalambrico,1,9744.20,efectivo
V-5569,2026-08-24,Consultora Delta,Disco SSD 1TB,1,81644.77,tarjeta
V-5570,2026-08-24,Garcia SA,Teclado mecanico,4,165951.35,tarjeta
V-5571,2026-08-24,Agropecuaria Campo Verde,Golosinas surtidas,69,10830.07,transferencia
V-5572,2026-08-24,Constructora Norte,Golosinas surtidas,35,5753.00,efectivo
V-5573,2026-08-24,Sofia Ramirez,Servicio de mantenimiento,1,33811.18,tarjeta
V-5574,2026-08-24,Panaderia Ortiz,Harina x25kg,12,35548.11,efectivo
V-5575,2026-08-24,Restaurante El Puerto,Capacitacion,3,167920.12,transferencia
V-5576,2026-08-24,Carlos Rodriguez,Mouse inalambrico,4,42470.54,tarjeta
V-5577,2026-08-24,Mueblerias Hogar,Monitor 24'',2,377859.69,efectivo
V-5578,2026-08-24,Constructora Norte,Servicio de mantenimiento,1,28872.63,efectivo
V-5579,2026-08-24,Ferreteria Nuñez,Aceite x12,9,54854.89,cheque
V-5580,2026-08-24,Pedro Sanchez,Toner HP,2,16660.18,efectivo
V-5581,2026-08-25,Clinica Belgrano,Servicio de mantenimiento,1,29365.96,tarjeta
V-5582,2026-08-25,Valentina Diaz,Detergente 5L,2,8251.65,transferencia
V-5583,2026-08-25,Juan Perez,Harina x25kg,5,15810.26,transferencia
V-5584,2026-08-25,Agropecuaria Campo Verde,Mouse inalambrico,2,18305.65,transferencia
V-5585,2026-08-25,Consultora Delta,Mouse inalambrico,4,39730.66,efectivo
V-5586,2026-08-25,Supermercado Don Pepe,Notebook Lenovo,1,582141.24,transferencia
V-5587,2026-08-25,Clinica Belgrano,Aceite x12,4,22691.65,efectivo
V-5588,2026-08-25,Consultora Delta,Detergente 5L,8,36671.02,tarjeta
V-5589,2026-08-25,Agropecuaria Campo Verde,Toner HP,3,22091.57,tarjeta
V-5590,2026-08-25,Marta Gomez,Bolsas x100,21,21199.38,mercadopago
V-5591,2026-08-25,Ana Martinez,Pendrive 64GB,14,118848.25,transferencia
V-5592,2026-08-25,Constructora Norte,Aceite x12,9,47105.11,transferencia
V-5593,2026-08-25,Marta Gomez,Cuaderno,10,4744.49,efectivo
V-5594,2026-08-25,Juan Perez,Agua mineral x6,15,29125.61,transferencia
V-5595,2026-08-25,Bar La Esquina,Cartucho tinta,7,48714.26,tarjeta
V-5596,2026-08-26,Kiosco El Sol,Cartucho tinta,1,6822.39,mercadopago
V-5597,2026-08-26,Panaderia Ortiz,Licencia software anual,1,113914.75,transferencia
V-5598,2026-08-26,Veterinaria Patitas,Pendrive 64GB,7,56618.02,transferencia
V-5599,2026-08-26,Ana Martinez,Aceite x12,3,18797.73,transferencia
V-5600,2026-08-26,Escuela Sarmiento,Resma A4,32,28900.93,tarjeta
V-5601,2026-08-26,Mueblerias Hogar,Detergente 5L,5,20939.79,transferencia
V-5602,2026-08-26,Imprenta Rapida,Auriculares,7,140409.83,efectivo
V-5603,2026-08-26,Diego Torres,Toner HP,6,52330.14,transferencia
V-5604,2026-08-26,Estudio Contable RyR,Carpeta A4,13,16482.00,tarjeta
V-5605,2026-08-26,Lucia Fernandez,Cuaderno,6,2968.03,mercadopago
V-5606,2026-08-26,Inmobiliaria Sol,Detergente 5L,2,7831.44,tarjeta
V-5607,2026-08-26,Bar La Esquina,Agua mineral x6,10,17241.58,transferencia
V-5608,2026-08-26,Lucia Fernandez,Cartucho tinta,8,55651.28,transferencia
V-5609,2026-08-26,Kiosco El Sol,Auriculares,8,191272.81,efectivo
V-5610,2026-08-26,Escuela Sarmiento,Licencia software anual,2,262548.14,efectivo
V-5611,2026-08-27,Almacen La Paz,Armazon,4,60519.00,transferencia
V-5612,2026-08-27,Ferreteria Nuñez,Resma A4,20,20014.27,transferencia
V-5613,2026-08-27,Bar La Esquina,Agua mineral x6,36,62229.58,efectivo
V-5614,2026-08-27,Restaurante El Puerto,Mouse inalambrico,2,20707.23,transferencia
V-5615,2026-08-27,Restaurante El Puerto,Agua mineral x6,14,23279.61,mercadopago
V-5616,2026-08-27,Veterinaria Patitas,Resma A4,20,18146.31,transferencia
V-5617,2026-08-27,Almacen La Paz,Notebook Lenovo,2,1264009.37,mercadopago
V-5618,2026-08-27,Valentina Diaz,Tornillos x100,29,4237.65,transferencia
V-5619,2026-08-27,Imprenta Rapida,Armazon,3,43405.15,transferencia
V-5620,2026-08-27,Kiosco El Sol,Agua mineral x6,36,67905.13,transferencia
V-5621,2026-08-27,Kiosco El Sol,Agua mineral x6,28,48212.60,mercadopago
V-5622,2026-08-27,Gimnasio Fuerza,Monitor 24'',3,542224.41,tarjeta
V-5623,2026-08-27,Martin Castro,Licencia software anual,3,360481.22,transferencia
V-5624,2026-08-27,Mueblerias Hogar,Notebook Lenovo,1,603786.28,cheque
V-5625,2026-08-27,Sofia Ramirez,Bolsas x100,51,54313.03,transferencia
V-5626,2026-08-27,Hotel Plaza,Detergente 5L,14,55368.52,efectivo
V-5627,2026-08-27,Libreria Central,Cuaderno,14,6743.19,tarjeta
V-5628,2026-08-27,Pedro Sanchez,Cable HDMI,2,6937.96,tarjeta
V-5629,2026-08-27,Hotel Plaza,Disco SSD 1TB,6,437546.28,transferencia
V-5630,2026-08-27,Juan Perez,Mouse inalambrico,1,9753.77,transferencia
V-5631,2026-08-28,Supermercado Don Pepe,Pendrive 64GB,9,70551.84,transferencia
V-5632,2026-08-28,Clinica Belgrano,Capacitacion,2,120221.86,efectivo
V-5633,2026-08-28,Peluqueria Glamour,Aceite x12,1,6027.70,tarjeta
V-5634,2026-08-28,Comercial Andrade,Hosting mensual,1,12904.68,mercadopago
V-5635,2026-08-28,Martin Castro,Capacitacion,2,117820.27,transferencia
V-5636,2026-08-28,Carniceria El Toro,Aceite x12,2,11367.76,transferencia
V-5637,2026-08-28,Peluqueria Glamour,Silla ergonomica,4,354806.04,efectivo
V-5638,2026-08-28,Optica Vision,Toner HP,3,26099.08,transferencia
V-5639,2026-08-28,Libreria Central,Golosinas surtidas,90,12549.82,tarjeta
V-5640,2026-08-28,Escuela Sarmiento,Cuaderno,5,2266.22,transferencia
V-5641,2026-08-28,Martin Castro,Golosinas surtidas,87,12247.70,tarjeta
V-5642,2026-08-28,Ferreteria Nuñez,Cuaderno,7,2835.81,transferencia
V-5643,2026-08-28,Martin Castro,Disco SSD 1TB,5,357598.24,efectivo
V-5644,2026-08-28,Estudio Contable RyR,Cafe en grano,7,15091.74,efectivo
V-5645,2026-08-28,Garcia SA,Auriculares,4,85307.72,efectivo
V-5646,2026-08-28,Sofia Ramirez,Disco SSD 1TB,3,211240.80,mercadopago
V-5647,2026-08-28,Distribuidora Sur,Tornillos x100,46,7405.06,mercadopago
V-5648,2026-08-29,Hotel Plaza,Servicio de consultoria,1,17720.29,mercadopago
V-5649,2026-08-29,Transportes Rios,Cartucho tinta,1,6628.43,tarjeta
V-5650,2026-08-29,Garcia SA,Servicio de consultoria,1,20078.55,efectivo
V-5651,2026-08-29,Restaurante El Puerto,Servicio de consultoria,1,17028.61,mercadopago
V-5652,2026-08-29,Kiosco El Sol,Bolsas x100,26,27127.59,tarjeta
V-5653,2026-08-29,Peluqueria Glamour,Pendrive 64GB,5,44936.47,efectivo
V-5654,2026-08-29,Escuela Sarmiento,Toner HP,6,46292.83,tarjeta
V-5655,2026-08-29,Distribuidora Sur,Hosting mensual,1,11490.81,tarjeta
V-5656,2026-08-29,Valentina Diaz,Tornillos x100,10,1645.30,mercadopago
V-5657,2026-08-29,Gimnasio Fuerza,Cafe en grano,2,3908.42,tarjeta
V-5658,2026-08-29,Supermercado Don Pepe,Auriculares,1,22764.23,tarjeta
V-5659,2026-08-29,Estudio Contable RyR,Servicio de mantenimiento,1,33072.86,transferencia
V-5660,2026-08-29,Taller Mecanico Lopez,Detergente 5L,16,63847.81,efectivo
V-5661,2026-08-29,Imprenta Rapida,Mouse inalambrico,10,99483.90,efectivo
V-5662,2026-08-29,Diego Torres,Cartucho tinta,6,42571.01,efectivo
V-5663,2026-08-30,Garcia SA,Servicio de mantenimiento,1,33266.39,tarjeta
V-5664,2026-08-30,Comercial Andrade,Aceite x12,3,17359.62,efectivo
V-5665,2026-08-30,Marta Gomez,Licencia software anual,4,486378.12,efectivo
V-5666,2026-08-30,Carniceria El Toro,Armazon,2,31122.90,tarjeta
V-5667,2026-08-30,Pedro Sanchez,Mouse inalambrico,2,20493.32,transferencia
V-5668,2026-08-30,Consultora Delta,Monitor 24'',2,340814.03,tarjeta
V-5669,2026-08-30,Imprenta Rapida,Carpeta A4,7,7699.43,transferencia
V-5670,2026-08-30,Clinica Belgrano,Teclado mecanico,1,41240.97,efectivo
V-5671,2026-08-30,Valentina Diaz,Resma A4,24,24176.97,transferencia
V-5672,2026-08-30,Peluqueria Glamour,Armazon,2,31837.11,transferencia
V-5673,2026-08-30,Cafe Colonial,Silla ergonomica,6,558425.38,transferencia
V-5674,2026-08-30,Lucia Fernandez,Licencia software anual,4,460393.05,tarjeta
V-5675,2026-08-30,Libreria Central,Capacitacion,2,128632.35,transferencia
V-5676,2026-08-30,Libreria Central,Carpeta A4,5,6037.80,transferencia
V-5677,2026-08-30,Lucia Fernandez,Golosinas surtidas,52,7291.61,tarjeta
V-5678,2026-08-31,Transportes Rios,Disco SSD 1TB,1,71608.60,efectivo
V-5679,2026-08-31,Veterinaria Patitas,Cuaderno,12,5637.76,transferencia
V-5680,2026-08-31,Imprenta Rapida,Pendrive 64GB,13,112717.79,tarjeta
V-5681,2026-08-31,Mueblerias Hogar,Harina x25kg,9,26682.38,mercadopago
V-5682,2026-08-31,Agropecuaria Campo Verde,Mouse inalambrico,3,31364.49,efectivo
V-5683,2026-08-31,Hotel Plaza,Servicio de consultoria,1,17676.94,tarjeta
V-5684,2026-08-31,Panaderia Ortiz,Cafe en grano,14,26392.21,tarjeta
V-5685,2026-08-31,Gimnasio Fuerza,Harina x25kg,12,37942.39,transferencia
V-5686,2026-08-31,Carniceria El Toro,Cafe en grano,15,27495.40,mercadopago
V-5687,2026-08-31,Juan Perez,Golosinas surtidas,87,12754.74,transferencia
V-5688,2026-08-31,Constructora Norte,Auriculares,3,67387.33,transferencia
V-5689,2026-08-31,Ferreteria Nuñez,Carpeta A4,49,60178.70,tarjeta
V-5690,2026-09-01,Optica Vision,Toner HP,4,31074.78,tarjeta
V-5691,2026-09-01,Ferreteria Nuñez,Capacitacion,1,54317.31,tarjeta
V-5692,2026-09-01,Gimnasio Fuerza,Cartucho tinta,3,21080.17,efectivo
V-5693,2026-09-01,Pedro Sanchez,Servicio de mantenimiento,1,34559.02,tarjeta
V-5694,2026-09-01,Distribuidora Sur,Silla ergonomica,1,93028.09,efectivo
V-5695,2026-09-01,Bar La Esquina,Disco SSD 1TB,1,82067.65,efectivo
V-5696,2026-09-01,Lucia Fernandez,Servicio de mantenimiento,1,32000.71,tarjeta
V-5697,2026-09-01,Panaderia Ortiz,Capacitacion,2,108182.16,transferencia
V-5698,2026-09-01,Estudio Contable RyR,Toner HP,6,49426.58,tarjeta
V-5699,2026-09-01,Cafe Colonial,Agua mineral x6,20,33923.85,transferencia
V-5700,2026-09-01,Marta Gomez,Licencia software anual,4,440136.25,transferencia
V-5701,2026-09-01,Mueblerias Hogar,Agua mineral x6,6,10117.02,tarjeta
V-5702,2026-09-01,Libreria Central,Teclado mecanico,1,37063.55,efectivo
V-5703,2026-09-01,Kiosco El Sol,Mouse inalambrico,5,50960.14,tarjeta
V-5704,2026-09-01,Lucia Fernandez,Armazon,3,50869.40,transferencia
V-5705,2026-09-01,Restaurante El Puerto,Monitor 24'',2,340337.12,efectivo
V-5706,2026-09-01,Supermercado Don Pepe,Armazon,2,28747.64,transferencia
V-5707,2026-09-01,Carniceria El Toro,Mouse inalambrico,8,77858.62,efectivo
V-5708,2026-09-01,Sofia Ramirez,Cuaderno,26,11411.82,efectivo
V-5709,2026-09-01,Bar La Esquina,Capacitacion,1,59327.25,tarjeta
V-5710,2026-09-01,Cafe Colonial,Disco SSD 1TB,3,211311.53,efectivo
V-5711,2026-09-01,Diego Torres,Toner HP,1,8375.53,tarjeta
V-5712,2026-09-02,Gimnasio Fuerza,Teclado mecanico,4,147135.43,transferencia
V-5713,2026-09-02,Clinica Belgrano,Silla ergonomica,6,615181.71,transferencia
V-5714,2026-09-02,Imprenta Rapida,Servicio de consultoria,1,18698.96,tarjeta
V-5715,2026-09-02,Cafe Colonial,Notebook Lenovo,2,1280220.85,transferencia
V-5716,2026-09-02,Bar La Esquina,Golosinas surtidas,51,6990.95,tarjeta
V-5717,2026-09-02,Sofia Ramirez,Agua mineral x6,40,74588.44,transferencia
V-5718,2026-09-02,Ana Martinez,Agua mineral x6,35,64670.90,transferencia
V-5719,2026-09-02,Diego Torres,Golosinas surtidas,39,5497.15,transferencia
V-5720,2026-09-02,Distribuidora Sur,Armazon,2,28344.00,tarjeta
V-5721,2026-09-02,Peluqueria Glamour,Agua mineral x6,38,71415.92,tarjeta
V-5722,2026-09-02,Restaurante El Puerto,Cafe en grano,9,16501.64,efectivo
